#Stat  Phase QA  err     wgt    traveltime   Picktime                  dist     azi    evID          elon     elat      slon      slat
INNS   P      1  0.05000 0.50000    2.240 2019-07-10T19:58:16.990000Z    3.82  67.9 KP201907101958        -21.3985  64.0560  -21.3260  64.0689
OH23   P      2  0.10000 0.25000    2.400 2019-07-10T19:58:17.150000Z    4.15 143.7 KP201907101958        -21.3985  64.0560  -21.3483  64.0260
VA41   P      1  0.05000 0.50000    2.330 2019-07-10T19:58:17.080000Z    4.29 307.2 KP201907101958        -21.3985  64.0560  -21.4685  64.0792
GA02   P      3  0.20000 0.12500    2.370 2019-07-10T19:58:17.120000Z    4.55  18.1 KP201907101958        -21.3985  64.0560  -21.3695  64.0948
GR43   P      3  0.20000 0.12500    2.450 2019-07-10T19:58:17.200000Z    4.81 191.5 KP201907101958        -21.3985  64.0560  -21.4182  64.0137
LSKA   P      1  0.05000 0.50000    2.710 2019-07-10T19:58:17.460000Z    5.42 117.0 KP201907101958        -21.3985  64.0560  -21.2996  64.0339
HVH_   P      2  0.10000 0.25000    2.900 2019-07-10T19:58:17.650000Z    6.01 149.1 KP201907101958        -21.3985  64.0560  -21.3354  64.0097
UR20   P      2  0.10000 0.25000    3.070 2019-07-10T19:58:17.820000Z    6.34 134.3 KP201907101958        -21.3985  64.0560  -21.3057  64.0163
KRIS   P      3  0.20000 0.12500    3.130 2019-07-10T19:58:17.880000Z    6.16 234.8 KP201907101958        -21.3985  64.0560  -21.5015  64.0241
OL26   P      2  0.10000 0.25000    3.050 2019-07-10T19:58:17.800000Z    7.04  83.7 KP201907101958        -21.3985  64.0560  -21.2551  64.0629
KOLD   P      2  0.10000 0.25000    3.190 2019-07-10T19:58:17.940000Z    7.34  58.6 KP201907101958        -21.3985  64.0560  -21.2700  64.0902
LA08   P      3  0.20000 0.12500    3.270 2019-07-10T19:58:18.020000Z    7.10 216.2 KP201907101958        -21.3985  64.0560  -21.4842  64.0046
SKEG   P      3  0.20000 0.12500    3.420 2019-07-10T19:58:18.170000Z    7.56  40.0 KP201907101958        -21.3985  64.0560  -21.2988  64.1079
ME05   P      3  0.20000 0.12500    3.420 2019-07-10T19:58:18.170000Z    7.93 188.2 KP201907101958        -21.3985  64.0560  -21.4216  63.9856
FA44   P      2  0.10000 0.25000    3.410 2019-07-10T19:58:18.160000Z    8.05  51.0 KP201907101958        -21.3985  64.0560  -21.2701  64.1014
NU27   P      2  0.10000 0.25000    3.940 2019-07-10T19:58:18.690000Z    9.41 129.9 KP201907101958        -21.3985  64.0560  -21.2510  64.0018
NESJ   P      2  0.10000 0.25000    4.070 2019-07-10T19:58:18.820000Z   10.37  50.2 KP201907101958        -21.3985  64.0560  -21.2351  64.1155
GRAF   P      3  0.20000 0.12500    4.200 2019-07-10T19:58:18.950000Z   10.49  39.4 KP201907101958        -21.3985  64.0560  -21.2617  64.1286
BJA_   P      2  0.10000 0.25000    5.030 2019-07-10T19:58:19.780000Z   13.14 159.0 KP201907101958        -21.3985  64.0560  -21.3026  63.9459
KRO_   P      2  0.10000 0.25000    5.220 2019-07-10T19:58:19.970000Z   14.39  70.8 KP201907101958        -21.3985  64.0560  -21.1198  64.0981
OL42   P      3  0.20000 0.12500    5.240 2019-07-10T19:58:19.990000Z   14.27  61.7 KP201907101958        -21.3985  64.0560  -21.1406  64.1164
LH40   P      2  0.10000 0.25000    6.040 2019-07-10T19:58:20.790000Z   17.45 101.6 KP201907101958        -21.3985  64.0560  -21.0489  64.0241
NIDU   P      2  0.10000 0.25000    7.440 2019-07-10T19:58:22.190000Z   22.61 306.8 KP201907101958        -21.3985  64.0560  -21.7710  64.1769
KAS_   P      3  0.20000 0.12500    7.980 2019-07-10T19:58:22.730000Z   22.46 260.7 KP201907101958        -21.3985  64.0560  -21.8520  64.0229
GELV   P      3  0.20000 0.12500    7.580 2019-07-10T19:58:22.330000Z   23.61 303.8 KP201907101958        -21.3985  64.0560  -21.8018  64.1734
SKOL   P      3  0.20000 0.12500    8.010 2019-07-10T19:58:22.760000Z   24.26 298.5 KP201907101958        -21.3985  64.0560  -21.8369  64.1591
SOL_   P      3  0.20000 0.12500    8.530 2019-07-10T19:58:23.280000Z   26.38 122.2 KP201907101958        -21.3985  64.0560  -20.9436  63.9290
VIDE   P      2  0.10000 0.25000    8.340 2019-07-10T19:58:23.090000Z   26.39 299.6 KP201907101958        -21.3985  64.0560  -21.8702  64.1722
VOS_   P      4  0.40000 0.06250    9.230 2019-07-10T19:58:23.980000Z   27.14 213.6 KP201907101958        -21.3985  64.0560  -21.7036  63.8528
HUML   P      2  0.10000 0.25000    1.200 2019-07-24T04:41:07.600000Z    0.83 302.6 KP201907240441        -21.3828  64.0473  -21.3971  64.0513
TH21   P      1  0.05000 0.50000    1.530 2019-07-24T04:41:07.930000Z    1.04 148.9 KP201907240441        -21.3828  64.0473  -21.3718  64.0393
TH07   P      2  0.10000 0.25000    1.560 2019-07-24T04:41:07.960000Z    1.91 355.2 KP201907240441        -21.3828  64.0473  -21.3861  64.0644
JA25   P      1  0.05000 0.50000    1.640 2019-07-24T04:41:08.040000Z    2.08 111.7 KP201907240441        -21.3828  64.0473  -21.3433  64.0404
RE09   P      2  0.10000 0.25000    1.870 2019-07-24T04:41:08.270000Z    2.55 171.4 KP201907240441        -21.3828  64.0473  -21.3750  64.0247
SK10   P      1  0.05000 0.50000    2.040 2019-07-24T04:41:08.440000Z    3.35  89.8 KP201907240441        -21.3828  64.0473  -21.3142  64.0474
SVIN   P      1  0.05000 0.50000    2.050 2019-07-24T04:41:08.450000Z    3.43 286.8 KP201907240441        -21.3828  64.0473  -21.4500  64.0562
INNS   P      1  0.05000 0.50000    2.140 2019-07-24T04:41:08.540000Z    3.67  49.0 KP201907240441        -21.3828  64.0473  -21.3260  64.0689
EDA_   P      1  0.05000 0.50000    2.140 2019-07-24T04:41:08.540000Z    3.95 355.5 KP201907240441        -21.3828  64.0473  -21.3891  64.0826
LSKA   P      1  0.05000 0.50000    2.350 2019-07-24T04:41:08.750000Z    4.33 110.1 KP201907240441        -21.3828  64.0473  -21.2996  64.0339
GR43   P      0  0.02500 1.00000    2.220 2019-07-24T04:41:08.620000Z    4.13 204.8 KP201907240441        -21.3828  64.0473  -21.4182  64.0137
LA24   P      3  0.20000 0.12500    2.300 2019-07-24T04:41:08.700000Z    4.32 181.7 KP201907240441        -21.3828  64.0473  -21.3854  64.0086
GA02   P      1  0.05000 0.50000    2.590 2019-07-24T04:41:08.990000Z    5.33   7.0 KP201907240441        -21.3828  64.0473  -21.3695  64.0948
HVH_   P      3  0.20000 0.12500    2.560 2019-07-24T04:41:08.960000Z    4.79 151.0 KP201907240441        -21.3828  64.0473  -21.3354  64.0097
UR20   P      3  0.20000 0.12500    2.770 2019-07-24T04:41:09.170000Z    5.11 132.5 KP201907240441        -21.3828  64.0473  -21.3057  64.0163
BIT6   P      2  0.10000 0.25000    2.720 2019-07-24T04:41:09.120000Z    5.66  88.3 KP201907240441        -21.3828  64.0473  -21.2669  64.0488
OL26   P      1  0.05000 0.50000    2.990 2019-07-24T04:41:09.390000Z    6.47  74.4 KP201907240441        -21.3828  64.0473  -21.2551  64.0629
KRIS   P      2  0.10000 0.25000    3.270 2019-07-24T04:41:09.670000Z    6.35 246.0 KP201907240441        -21.3828  64.0473  -21.5015  64.0241
KOLD   P      2  0.10000 0.25000    3.240 2019-07-24T04:41:09.640000Z    7.29  49.0 KP201907240441        -21.3828  64.0473  -21.2700  64.0902
ME05   P      2  0.10000 0.25000    3.240 2019-07-24T04:41:09.640000Z    7.14 195.4 KP201907240441        -21.3828  64.0473  -21.4216  63.9856
FA44   P      2  0.10000 0.25000    3.440 2019-07-24T04:41:09.840000Z    8.16  42.3 KP201907240441        -21.3828  64.0473  -21.2701  64.1014
NU27   P      3  0.20000 0.12500    3.790 2019-07-24T04:41:10.190000Z    8.20 128.1 KP201907240441        -21.3828  64.0473  -21.2510  64.0018
SAN_   P      3  0.20000 0.12500    3.940 2019-07-24T04:41:10.340000Z    9.20 276.1 KP201907240441        -21.3828  64.0473  -21.5701  64.0560
GRAF   P      3  0.20000 0.12500    4.480 2019-07-24T04:41:10.880000Z   10.82  33.0 KP201907240441        -21.3828  64.0473  -21.2617  64.1286
BJA_   P      3  0.20000 0.12500    4.740 2019-07-24T04:41:11.140000Z   11.97 160.8 KP201907240441        -21.3828  64.0473  -21.3026  63.9459
KA01   P      4  0.40000 0.06250    4.830 2019-07-24T04:41:11.230000Z   11.72 187.4 KP201907240441        -21.3828  64.0473  -21.4136  63.9430
KRO_   P      4  0.40000 0.06250    5.400 2019-07-24T04:41:11.800000Z   14.03  66.1 KP201907240441        -21.3828  64.0473  -21.1198  64.0981
OL42   P      3  0.20000 0.12500    5.350 2019-07-24T04:41:11.750000Z   14.11  56.8 KP201907240441        -21.3828  64.0473  -21.1406  64.1164
LH40   P      4  0.40000 0.06250    5.830 2019-07-24T04:41:12.230000Z   16.52  98.9 KP201907240441        -21.3828  64.0473  -21.0489  64.0241
HEI_   P      3  0.20000 0.12500    6.810 2019-07-24T04:41:13.210000Z   18.44  22.7 KP201907240441        -21.3828  64.0473  -21.2360  64.1998
BLIK   P      2  0.10000 0.25000    7.360 2019-07-24T04:41:13.760000Z   21.52 306.3 KP201907240441        -21.3828  64.0473  -21.7395  64.1611
GELA   P      2  0.10000 0.25000    7.780 2019-07-24T04:41:14.180000Z   23.40 303.6 KP201907240441        -21.3828  64.0473  -21.7835  64.1628
KAS_   P      2  0.10000 0.25000    8.430 2019-07-24T04:41:14.830000Z   23.09 263.4 KP201907240441        -21.3828  64.0473  -21.8520  64.0229
RH01   P      3  0.20000 0.12500    7.870 2019-07-24T04:41:14.270000Z   23.74 303.5 KP201907240441        -21.3828  64.0473  -21.7899  64.1641
GA2_   P      3  0.20000 0.12500    8.140 2019-07-24T04:41:14.540000Z   24.78 302.2 KP201907240441        -21.3828  64.0473  -21.8137  64.1652
SOL_   P      1  0.05000 0.50000    8.340 2019-07-24T04:41:14.740000Z   25.22 121.3 KP201907240441        -21.3828  64.0473  -20.9436  63.9290
VIDE   P      4  0.40000 0.06250    8.800 2019-07-24T04:41:15.200000Z   27.54 300.6 KP201907240441        -21.3828  64.0473  -21.8702  64.1722
BJA_   P      1  0.05000 0.50000    2.630 2019-07-25T22:33:55.040000Z    4.64  71.9 KP201907252233        -21.3925  63.9330  -21.3026  63.9459
ME05   P      1  0.05000 0.50000    2.790 2019-07-25T22:33:55.200000Z    6.03 346.3 KP201907252233        -21.3925  63.9330  -21.4216  63.9856
LA24   P      1  0.05000 0.50000    3.490 2019-07-25T22:33:55.900000Z    8.43   2.4 KP201907252233        -21.3925  63.9330  -21.3854  64.0086
HVH_   P      4  0.40000 0.06250    3.490 2019-07-25T22:33:55.900000Z    9.00  18.1 KP201907252233        -21.3925  63.9330  -21.3354  64.0097
GR43   P      2  0.10000 0.25000    3.560 2019-07-25T22:33:55.970000Z    9.08 352.0 KP201907252233        -21.3925  63.9330  -21.4182  64.0137
UR20   P      2  0.10000 0.25000    4.180 2019-07-25T22:33:56.590000Z   10.21  24.6 KP201907252233        -21.3925  63.9330  -21.3057  64.0163
RE09   P      2  0.10000 0.25000    4.050 2019-07-25T22:33:56.460000Z   10.26   4.8 KP201907252233        -21.3925  63.9330  -21.3750  64.0247
LA08   P      2  0.10000 0.25000    3.810 2019-07-25T22:33:56.220000Z    9.16 330.7 KP201907252233        -21.3925  63.9330  -21.4842  64.0046
NU27   P      3  0.20000 0.12500    4.300 2019-07-25T22:33:56.710000Z   10.34  42.0 KP201907252233        -21.3925  63.9330  -21.2510  64.0018
OH23   P      3  0.20000 0.12500    4.290 2019-07-25T22:33:56.700000Z   10.59  11.8 KP201907252233        -21.3925  63.9330  -21.3483  64.0260
TH21   P      4  0.40000 0.06250    4.590 2019-07-25T22:33:57.000000Z   11.89   4.9 KP201907252233        -21.3925  63.9330  -21.3718  64.0393
LSKA   P      3  0.20000 0.12500    4.510 2019-07-25T22:33:56.920000Z   12.13  22.0 KP201907252233        -21.3925  63.9330  -21.2996  64.0339
JA25   P      2  0.10000 0.25000    4.600 2019-07-25T22:33:57.010000Z   12.21  11.4 KP201907252233        -21.3925  63.9330  -21.3433  64.0404
KRIS   P      3  0.20000 0.12500    4.570 2019-07-25T22:33:56.980000Z   11.47 332.3 KP201907252233        -21.3925  63.9330  -21.5015  64.0241
BL22   P      3  0.20000 0.12500    4.860 2019-07-25T22:33:57.270000Z   12.68 341.3 KP201907252233        -21.3925  63.9330  -21.4756  64.0407
SK10   P      3  0.20000 0.12500    4.890 2019-07-25T22:33:57.300000Z   13.32  16.7 KP201907252233        -21.3925  63.9330  -21.3142  64.0474
HUML   P      3  0.20000 0.12500    4.810 2019-07-25T22:33:57.220000Z   13.19 359.0 KP201907252233        -21.3925  63.9330  -21.3971  64.0513
BIT6   P      3  0.20000 0.12500    5.060 2019-07-25T22:33:57.470000Z   14.30  25.4 KP201907252233        -21.3925  63.9330  -21.2669  64.0488
SVIN   P      2  0.10000 0.25000    5.120 2019-07-25T22:33:57.530000Z   14.02 348.4 KP201907252233        -21.3925  63.9330  -21.4500  64.0562
TH07   P      2  0.10000 0.25000    5.190 2019-07-25T22:33:57.600000Z   14.65   1.2 KP201907252233        -21.3925  63.9330  -21.3861  64.0644
INNS   P      3  0.20000 0.12500    5.400 2019-07-25T22:33:57.810000Z   15.50  12.1 KP201907252233        -21.3925  63.9330  -21.3260  64.0689
OL26   P      3  0.20000 0.12500    5.460 2019-07-25T22:33:57.870000Z   15.97  24.8 KP201907252233        -21.3925  63.9330  -21.2551  64.0629
EDA_   P      3  0.20000 0.12500    5.650 2019-07-25T22:33:58.060000Z   16.68   0.6 KP201907252233        -21.3925  63.9330  -21.3891  64.0826
VA41   P      2  0.10000 0.25000    5.780 2019-07-25T22:33:58.190000Z   16.72 347.2 KP201907252233        -21.3925  63.9330  -21.4685  64.0792
SAN_   P      2  0.10000 0.25000    5.850 2019-07-25T22:33:58.260000Z   16.23 327.7 KP201907252233        -21.3925  63.9330  -21.5701  64.0560
GA02   P      2  0.10000 0.25000    6.070 2019-07-25T22:33:58.480000Z   18.07   3.6 KP201907252233        -21.3925  63.9330  -21.3695  64.0948
KOLD   P      3  0.20000 0.12500    6.210 2019-07-25T22:33:58.620000Z   18.52  18.8 KP201907252233        -21.3925  63.9330  -21.2700  64.0902
FA44   P      2  0.10000 0.25000    6.530 2019-07-25T22:33:58.940000Z   19.70  17.6 KP201907252233        -21.3925  63.9330  -21.2701  64.1014
KA03   P      2  0.10000 0.25000    6.620 2019-07-25T22:33:59.030000Z   19.67  34.1 KP201907252233        -21.3925  63.9330  -21.1662  64.0789
SKEG   P      3  0.20000 0.12500    6.720 2019-07-25T22:33:59.130000Z   20.03  13.2 KP201907252233        -21.3925  63.9330  -21.2988  64.1079
LH40   P      3  0.20000 0.12500    6.560 2019-07-25T22:33:58.970000Z   19.65  58.7 KP201907252233        -21.3925  63.9330  -21.0489  64.0241
NESJ   P      3  0.20000 0.12500    7.350 2019-07-25T22:33:59.760000Z   21.75  20.6 KP201907252233        -21.3925  63.9330  -21.2351  64.1155
KRO_   P      4  0.40000 0.06250    7.240 2019-07-25T22:33:59.650000Z   22.73  35.8 KP201907252233        -21.3925  63.9330  -21.1198  64.0981
GRAF   P      3  0.20000 0.12500    7.520 2019-07-25T22:33:59.930000Z   22.72  16.3 KP201907252233        -21.3925  63.9330  -21.2617  64.1286
VOS_   P      4  0.40000 0.06250    6.540 2019-07-25T22:33:58.950000Z   17.70 239.8 KP201907252233        -21.3925  63.9330  -21.7036  63.8528
SOL_   P      2  0.10000 0.25000    7.210 2019-07-25T22:33:59.620000Z   22.02  91.0 KP201907252233        -21.3925  63.9330  -20.9436  63.9290
OL42   P      3  0.20000 0.12500    7.550 2019-07-25T22:33:59.960000Z   23.87  30.9 KP201907252233        -21.3925  63.9330  -21.1406  64.1164
KAS_   P      3  0.20000 0.12500    8.400 2019-07-25T22:34:00.810000Z   24.63 294.2 KP201907252233        -21.3925  63.9330  -21.8520  64.0229
HEI_   P      4  0.40000 0.06250    9.830 2019-07-25T22:34:02.240000Z   30.71  14.3 KP201907252233        -21.3925  63.9330  -21.2360  64.1998
BLIK   P      2  0.10000 0.25000    9.440 2019-07-25T22:34:01.850000Z   30.56 326.5 KP201907252233        -21.3925  63.9330  -21.7395  64.1611
GELA   P      2  0.10000 0.25000    9.740 2019-07-25T22:34:02.150000Z   31.95 323.5 KP201907252233        -21.3925  63.9330  -21.7835  64.1628
RH01   P      2  0.10000 0.25000    9.860 2019-07-25T22:34:02.270000Z   32.26 323.2 KP201907252233        -21.3925  63.9330  -21.7899  64.1641
GELE   P      2  0.10000 0.25000    9.990 2019-07-25T22:34:02.400000Z   32.75 323.6 KP201907252233        -21.3925  63.9330  -21.7917  64.1690
NIDU   P      3  0.20000 0.12500    9.950 2019-07-25T22:34:02.360000Z   32.88 326.0 KP201907252233        -21.3925  63.9330  -21.7710  64.1769
GA1_   P      3  0.20000 0.12500   10.170 2019-07-25T22:34:02.580000Z   33.05 321.6 KP201907252233        -21.3925  63.9330  -21.8146  64.1647
GA2_   P      3  0.20000 0.12500   10.180 2019-07-25T22:34:02.590000Z   33.07 321.7 KP201907252233        -21.3925  63.9330  -21.8137  64.1652
GA3_   P      2  0.10000 0.25000   10.190 2019-07-25T22:34:02.600000Z   33.09 321.8 KP201907252233        -21.3925  63.9330  -21.8132  64.1656
GA4_   P      2  0.10000 0.25000   10.180 2019-07-25T22:34:02.590000Z   33.11 321.9 KP201907252233        -21.3925  63.9330  -21.8129  64.1660
GA5_   P      2  0.10000 0.25000   10.160 2019-07-25T22:34:02.570000Z   33.14 321.9 KP201907252233        -21.3925  63.9330  -21.8133  64.1662
GA6_   P      3  0.20000 0.12500   10.210 2019-07-25T22:34:02.620000Z   33.16 321.8 KP201907252233        -21.3925  63.9330  -21.8141  64.1661
GA7_   P      3  0.20000 0.12500   10.200 2019-07-25T22:34:02.610000Z   33.25 321.7 KP201907252233        -21.3925  63.9330  -21.8163  64.1664
GELV   P      3  0.20000 0.12500    9.990 2019-07-25T22:34:02.400000Z   33.43 323.5 KP201907252233        -21.3925  63.9330  -21.8018  64.1734
SKOL   P      3  0.20000 0.12500   10.230 2019-07-25T22:34:02.640000Z   33.27 319.5 KP201907252233        -21.3925  63.9330  -21.8369  64.1591
GELW   P      3  0.20000 0.12500   10.290 2019-07-25T22:34:02.700000Z   33.98 321.8 KP201907252233        -21.3925  63.9330  -21.8243  64.1720
ESJA   P      3  0.20000 0.12500   10.370 2019-07-25T22:34:02.780000Z   35.41 330.3 KP201907252233        -21.3925  63.9330  -21.7536  64.2085
VIDE   P      2  0.10000 0.25000   10.590 2019-07-25T22:34:03.000000Z   35.43 319.0 KP201907252233        -21.3925  63.9330  -21.8702  64.1722
BRIM   P      3  0.20000 0.12500   10.930 2019-07-25T22:34:03.340000Z   37.29 325.9 KP201907252233        -21.3925  63.9330  -21.8224  64.2095
LYKK   P      3  0.20000 0.12500   11.720 2019-07-25T22:34:04.130000Z   40.88 327.0 KP201907252233        -21.3925  63.9330  -21.8520  64.2397
KOLD   P      1  0.05000 0.50000    2.920 2019-08-28T02:31:38.580000Z    5.69 309.6 KP201908280231        -21.1801  64.0577  -21.2700  64.0902
SK10   P      3  0.20000 0.12500    3.190 2019-08-28T02:31:38.850000Z    6.65 260.1 KP201908280231        -21.1801  64.0577  -21.3142  64.0474
FA44   P      1  0.05000 0.50000    3.050 2019-08-28T02:31:38.710000Z    6.56 318.0 KP201908280231        -21.1801  64.0577  -21.2701  64.1014
NU27   P      2  0.10000 0.25000    3.400 2019-08-28T02:31:39.060000Z    7.13 209.1 KP201908280231        -21.1801  64.0577  -21.2510  64.0018
KRO_   P      2  0.10000 0.25000    2.970 2019-08-28T02:31:38.630000Z    5.38  33.1 KP201908280231        -21.1801  64.0577  -21.1198  64.0981
UR20   P      2  0.10000 0.25000    3.340 2019-08-28T02:31:39.000000Z    7.68 233.1 KP201908280231        -21.1801  64.0577  -21.3057  64.0163
JA25   P      2  0.10000 0.25000    3.510 2019-08-28T02:31:39.170000Z    8.20 256.5 KP201908280231        -21.1801  64.0577  -21.3433  64.0404
NESJ   P      2  0.10000 0.25000    3.340 2019-08-28T02:31:39.000000Z    6.98 337.4 KP201908280231        -21.1801  64.0577  -21.2351  64.1155
SKEG   P      2  0.10000 0.25000    3.630 2019-08-28T02:31:39.290000Z    8.05 314.1 KP201908280231        -21.1801  64.0577  -21.2988  64.1079
OH23   P      3  0.20000 0.12500    3.680 2019-08-28T02:31:39.340000Z    8.95 246.8 KP201908280231        -21.1801  64.0577  -21.3483  64.0260
OL42   P      2  0.10000 0.25000    3.210 2019-08-28T02:31:38.870000Z    6.82  16.4 KP201908280231        -21.1801  64.0577  -21.1406  64.1164
TH04   P      2  0.10000 0.25000    3.690 2019-08-28T02:31:39.350000Z    8.55 202.8 KP201908280231        -21.1801  64.0577  -21.2477  63.9870
